Fibre Radius in mm,Fibre Angle in Degrees,Fibre Youngs Modulus in N/mm^2,Buckling Load for first eigenmode in N,Buckling Load for second eigenmode in N,Buckling Load for third eigenmode in N

62.67629064116169,13.573694671072579,614414.964480814,' 9739.4,' 10250.,' 28467.'

42.71625188897432,44.90692069440278,388306.9801441436,' 6218.7,' 6535.7,' 18121.'

118.23122545545559,55.319544740285984,230388.82233006484,' 3853.4,' 4341.2,' 11543.'

88.89901835654004,28.300731607191068,553997.9260408682,' 8766.8,' 9334.4,' 25557.'

79.21735561986743,52.27855335637647,69030.90899325671,' 1161.5,' 1241.3,' 3443.6'

40.01347757012295,8.307836719913396,245119.72057994708,' 3933.6,' 4144.4,' 11531.'

120.59778819117632,19.36862878916238,415417.8854456772,' 6573.3,' 7535.7,' 19537.'

120.7743688306508,58.75497836330886,197810.44583713464,' 3432.6,' 3894.0,' 10295.'

39.13034045761467,20.245606452616034,546761.8091581225,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

87.90505070666453,71.50426800924927,730014.2619745351,' 11441.,' 12266.,' 33339.'

75.90210184535565,13.919813305775858,546999.8390380419,' 8801.9,' 9302.4,' 25645.'

32.6428464909814,29.83506221069011,778421.5646232611,' 12446.,' 13139.,' 36414.'

70.85389410231178,18.32671206027261,538034.3558152432,' 8695.3,' 9089.7,' 25184.'

100.02947383460747,0.3442656848803724,502397.54438491934,' 7940.4,' 8698.3,' 23268.'

25.053007374253184,21.921374578317863,735936.8532460182,' 11744.,' 12330.,' 34300.'

105.38079108900226,74.87658119545804,217145.53007659377,' 3615.2,' 3969.4,' 10738.'

123.3674003421842,8.647544304732756,112370.9955311621,' 7800.8,' 20985.,' 35725.'

112.1427368595214,53.30124026966936,703806.3023958467,' 10738.,' 12205.,' 31491.'

55.33007478013722,87.40978047886921,520145.753959497,' 8307.1,' 8765.7,' 24193.'

126.72593161428883,64.97041642036203,22408.53823869919,' 2251.1,' 6001.2,' 10227.'

55.964497583451696,10.044198315572778,780003.4060919759,' 12438.,' 13058.,' 36276.'

81.50563289560336,45.19026960501711,743421.1074420367,' 11771.,' 12484.,' 34024.'

35.811463298086835,89.97970633252392,701424.6759688279,' 11227.,' 11767.,' 32746.'

32.04135319355878,51.27806273905877,774035.566653443,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

78.85409628236945,57.3929992890838,557182.9900371672,' 8944.5,' 9457.7,' 25999.'

37.17524875755301,78.53811508866573,28479.896950794973,' 460.81,' 484.31,' 1351.7'

90.2309447451751,30.822808477409346,324025.21067685593,' 5223.3,' 5601.0,' 15372.'

110.31975712481822,37.38711879906506,158530.131557519,' 2706.3,' 2999.3,' 8105.1'

41.973033442591586,9.267155726516362,595217.0260152165,' 9522.8,' 10017.,' 27695.'

91.04889733082784,73.98074545052853,128859.3329299049,' 2147.6,' 2306.0,' 6345.0'

116.09472575115672,29.38844928894432,186683.12435486872,' 3204.1,' 3571.2,' 9577.8'

81.31568967807614,15.159176511995485,794262.1312016943,' 12574.,' 13303.,' 36573.'

86.94763332750037,42.63705309160993,499346.0432580674,' 7921.3,' 8498.8,' 23052.'

59.77951297369638,4.299406049232051,507420.2583162609,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

28.954483575093843,6.7553090886862535,624885.9467435944,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

41.42526636274046,20.146802125172396,27460.898923868557,' 440.80,' 467.20,' 1296.8'

74.386495589919,72.94062085025412,483283.5257185997,' 7817.6,' 8232.6,' 22513.'

86.04614789995381,79.30941806135321,215631.99810432206,' 3512.7,' 3719.0,' 10297.'

88.23864533041913,39.905555751953415,644208.5944482081,' 10186.,' 10823.,' 29753.'

68.03764252119876,14.907724252017955,674978.1542867746,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

106.6517599071575,85.02354019724191,426426.4337574406,' 6773.0,' 7475.8,' 19901.'

85.34946981133348,71.58003711330872,327998.5446800495,' 5246.2,' 5609.5,' 15323.'

61.98061768079118,21.003133803404914,17620.667205836548,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

45.64376842111773,9.206636013519573,439231.9418424591,' 7029.7,' 7399.7,' 20566.'

56.7160865033342,73.94173199808479,52368.97917153271,' 849.77,' 898.36,' 2502.9'

83.34682832116329,69.1595312578885,398587.5292202397,' 6364.1,' 6798.9,' 18601.'

53.971216115157326,38.42642529190867,438289.6193792245,' 7043.0,' 7418.5,' 20565.'

43.36413377147829,28.510883840970084,38062.78730072507,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

75.55192898093836,61.86785316640606,291796.3773539022,' 4724.5,' 4970.6,' 13778.'

39.22516608282164,86.04048921582896,371796.112689487,' 5980.8,' 6254.9,' 17357.'

72.85407186716796,65.86160717535539,417799.94142111065,' 6719.7,' 7088.3,' 19495.'

92.12813342243409,21.232066763041438,233752.41357465927,' 3825.9,' 4099.5,' 11195.'

99.35748560319657,7.280813484471764,618786.6506468707,' 9756.8,' 10670.,' 28494.'

67.54424828878675,70.61188469298487,637242.7799941314,' 10216.,' 10764.,' 29673.'

100.19291614212585,11.05707531646183,129838.64069241392,' 2219.6,' 2412.5,' 6601.5'

88.3642281020754,36.3175990515752,457679.4004790513,' 7248.4,' 7789.5,' 21228.'

115.60534307180961,13.096961775233913,785722.0565690286,' 11784.,' 13557.,' 34743.'

102.7490558652933,14.004605173923576,26301.854977619943,' 532.94,' 581.15,' 1605.6'

118.74685508373419,16.700487414760758,490677.43714672094,' 7545.4,' 8724.2,' 22338.'

83.87751261475881,78.84596167109159,126619.55897752452,' 2085.9,' 2217.8,' 6163.7'

86.36798425427074,18.11052082716651,279980.94155676506,' 4525.7,' 4805.6,' 13196.'

29.515990429944345,44.791306282956256,539945.2936328205,' 8638.3,' 9072.2,' 25208.'

28.86578061281225,4.203946317019329,53123.866161232894,' 853.08,' 896.99,' 2486.2'

103.5130731316649,54.415082811590885,347872.04819925816,' 5620.8,' 6174.4,' 16642.'

45.96080446359137,79.500558333325,598422.8963815433,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

70.33515619861626,34.46011848423163,206518.97980521157,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

40.20357803670162,14.584134044707758,151146.31279285942,' 2427.7,' 2544.0,' 7039.7'

115.8955310763153,12.482519936671393,69541.96558393896,' 1357.9,' 1527.4,' 4115.1'

106.60097812014837,60.349474006843934,769430.8908486795,' 11769.,' 13139.,' 34475.'

44.50876979054095,66.51008686629991,685687.756550491,' 10947.,' 11606.,' 31913.'

125.12434852189442,49.20027742287834,476529.6877506712,' 25705.,' 70175.,'1.19855E+05'

89.84156666807283,38.126994420466154,635034.8217102955,' 10023.,' 10765.,' 29268.'

75.11967026157828,46.47950590234966,412217.7958639925,' 6659.3,' 7030.6,' 19405.'

55.68323172779601,77.0002897218512,605244.8393190592,' 9658.7,' 10155.,' 28157.'

126.28791194159099,28.828663026149908,203112.31799200355,' 12447.,' 34015.,' 57668.'

69.16127821013274,13.614335678529839,520708.09825288015,' 8362.5,' 8863.2,' 24380.'

40.404567710160876,61.08641059358581,103928.5514168351,' 1664.3,' 1753.3,' 4881.1'

107.63263055557489,49.89486159371123,611739.9214600126,' 9519.1,' 10581.,' 27978.'

32.213407480125646,43.27125482168739,290086.6102825121,' 4634.9,' 4867.0,' 13529.'

117.54239106391616,12.043351402340356,251698.99825686667,' 4191.1,' 4729.8,' 12503.'

53.79133815285958,0.4845202689887693,241466.6175673904,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

65.81810566614124,27.961279853152423,183340.46061340024,' 2972.3,' 3112.1,' 8736.1'

33.60970686287405,30.266133848585714,474844.38736398396,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

58.31049243827525,27.925731984431067,659680.311252283,' 10579.,' 11092.,' 30685.'

78.19200480877845,89.06882320485651,526074.0758532658,' 8406.4,' 8953.1,' 24489.'

29.2042980232335,16.264148191645468,144150.66311531988,' 2300.7,' 2414.2,' 6715.3'

102.62837176846075,74.32778853361951,750689.0434339992,' 11716.,' 12889.,' 34155.'

106.30355776803624,54.88486846600468,626283.7071997761,' 9865.4,' 10875.,' 28763.'

73.62539725529649,2.9929646184522207,700556.2716344767,' 11221.,' 11876.,' 32469.'

71.6224368367919,67.67837093083958,427298.62487793993,' 6892.4,' 7230.9,' 20004.'

120.16139030425526,17.737131851980184,411915.96309739386,' 6432.7,' 7376.3,' 19139.'

82.86642923600792,0.550353643634927,354089.87482578476,' 5643.2,' 5958.0,' 16479.'

77.22438047165474,39.18661826928489,383644.19397879957,' 6204.6,' 6575.5,' 18062.'

61.09912030862603,4.768999509691014,89894.80831228236,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

92.73487362727526,34.13397749239728,605606.3132220956,' 9563.2,' 10352.,' 27851.'

117.4830443929197,38.75917607449964,706773.7175735588,' 10676.,' 12171.,' 31469.'

28.11931224888284,22.4126442732233,188724.31421307445,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

49.68060516797002,27.279299195996487,414368.83568360936,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

45.024369554774225,63.43623227926142,663221.0813398663,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

29.048112836238502,26.58611610384968,431969.2341968841,' 6896.0,' 7268.1,' 20087.'

62.84985231260304,39.86166428052771,513913.38388628844,' 8169.2,' 8622.4,' 23930.'

122.89327454557393,15.186339446295305,150153.8218593768,' 10033.,' 27125.,' 44712.'

46.39825920673265,22.463014529166706,256654.26554515288,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

56.009448460207636,17.37465847811044,713304.9234787858,' 11428.,' 12020.,' 33155.'

43.53280072568968,72.50577074053737,308691.4506434748,' 4929.9,' 5185.0,' 14369.'

49.73111021721394,65.20101255483436,666479.0833618988,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

85.79461801971215,69.17444322240219,311915.24235823745,' 5034.8,' 5366.2,' 14692.'

103.88323094312958,50.91960266331559,489479.605910802,' 7687.6,' 8410.7,' 22582.'

32.16623277241832,44.12355301778661,722179.5875905508,' 11538.,' 12187.,' 33553.'

71.12950424845121,47.248718924107735,404217.30133823265,' 6516.2,' 6861.2,' 18944.'

110.38049180453449,54.11770355569321,16791.547255476762,' 391.84,' 420.20,' 1158.2'

61.44799227611659,22.12229805160982,674617.0947286288,' 10876.,' 11325.,' 31528.'

58.00520751503068,74.9217839169155,546254.7384053204,' 8815.5,' 9206.7,' 25642.'

80.44567793638254,12.28491275053373,718094.8173194652,' 11288.,' 12067.,' 32806.'

81.6764915588783,11.81794005285599,732786.3501020045,' 11622.,' 12312.,' 33788.'

115.21028929855042,31.762756384196656,681211.4594151836,' 10446.,' 11867.,' 30611.'

89.76477703953255,7.071076877765678,496597.5694710655,' 7912.9,' 8440.1,' 23111.'

42.37691387936482,34.71992690306357,96917.11170136975,' 1555.0,' 1645.1,' 4554.0'

97.89284400784177,28.601788234746955,543095.3547552706,' 8637.7,' 9398.6,' 25127.'

69.73003802440255,67.6870812818789,71031.82565486434,' 1178.5,' 1240.8,' 3459.9'

54.93022799523739,76.06156164213047,60912.09132216236,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

43.73294853400694,17.002266658312113,616326.9375019092,' 9684.4,' 9871.6,' 28128.'

58.589770063644515,4.415331581957846,85713.49764009991,' 1385.1,' 1445.3,' 4069.6'

35.305704793376535,40.0273515646699,685355.5668556833,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

59.915320799624006,51.19460992509894,221815.6607358716,' 3592.0,' 3756.1,' 10445.'

34.195231293350645,7.022478684927443,672727.6355989845,' 10792.,' 11267.,' 31254.'

90.95376320051328,55.80383973507836,303476.44974399946,' 4868.4,' 5225.0,' 14236.'

100.81411914371026,19.864255412465738,248717.82981758224,' 4075.1,' 4441.6,' 12044.'

114.2420822566458,18.928294475378493,720216.9746073587,' 10955.,' 12501.,' 32177.'

116.63909276880344,53.32540127966616,623305.3114092042,' 9626.3,' 10933.,' 28468.'

82.36300985661262,18.4990247009305,656907.9240171429,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

124.06824883629537,86.23807089357508,59660.43749926151,' 4766.7,' 12777.,' 21569.'

49.16534081217512,20.028533037819898,295410.6989259713,' 4760.0,' 4991.6,' 13871.'

62.81005076705997,45.85614732691121,147916.31861175297,' 2369.5,' 2497.7,' 6974.0'

120.41986204209807,29.98772021290767,299030.47580334474,' 4862.7,' 5582.9,' 14450.'

52.80276877975946,40.86268667789516,208363.00067699677,' 3277.1,' 3331.2,' 9531.6'

63.854722762551674,45.00379011966117,588996.1842309596,' 9402.3,' 9856.5,' 27283.'

87.23876664153393,74.60738739295239,287611.92496499635,' 4606.0,' 4900.6,' 13507.'

108.44663415212453,63.64163833994425,236126.28879981683,' 3921.3,' 4320.6,' 11662.'

125.64381345465745,69.21403425298166,687351.7297995575,' 35561.,' 97315.,'1.66578E+05'

65.10503036148415,37.50437515847933,626135.0184267083,' 10050.,' 10473.,' 29091.'

104.20026234738958,5.027518495044378,443843.10656409594,' 7079.6,' 7688.2,' 20761.'

82.50327298056797,56.9529196253611,141140.4518626726,' 2312.9,' 2459.8,' 6836.3'

32.4164175531152,63.06561086782909,463304.8232944759,' 7366.7,' 7724.8,' 21411.'

68.44008428024217,77.37154570837401,277301.3457555246,' 4493.2,' 4735.7,' 13094.'

80.24667916999468,71.75666077251756,797576.476566908,' 12564.,' 13406.,' 36539.'

41.18050240115654,59.643422972942844,345259.4348175232,' 5530.9,' 5799.8,' 16078.'

47.36426668214611,68.71202982932095,724107.8240746435,' 11663.,' 12186.,' 33813.'

57.00650496051272,66.01806415377264,577324.1560325945,' 9295.2,' 9704.3,' 26961.'

77.77896558320487,33.873860516531415,583622.4453143737,' 9348.5,' 9910.4,' 27196.'

59.06029774668458,86.83501603583512,694114.4035678767,' 11161.,' 11649.,' 32359.'

48.50448442274632,63.02433978896656,442657.8442633813,' 7132.7,' 7452.9,' 20711.'

79.49547898146464,1.1641310124846302,340684.01200252597,' 5445.7,' 5762.7,' 15885.'

46.21797252738665,42.05142494480395,759100.7969478824,' 12168.,' 12828.,' 35306.'

68.62673744781165,7.450406882614209,152384.67885513324,' 2488.2,' 2602.9,' 7286.0'

52.06455365175454,25.146143162236214,380402.2159730446,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

97.07566972551147,39.048977932824364,497264.560369486,' 7887.6,' 8553.6,' 23015.'

35.01459305192342,60.56528354131858,125885.10691913222,' 2016.1,' 2110.6,' 5868.8'

116.83768464747962,31.03042839432253,292340.1775026985,' 4757.6,' 5339.4,' 14122.'

54.15852810124259,31.597612729704124,425761.4393587318,' 6816.7,' 7164.8,' 19908.'

27.21282163840102,36.400911847011514,194013.59177627487,' 3089.3,' 3259.5,' 9057.2'

107.72003137668072,77.69509687562042,621527.4555890327,' 9669.3,' 10739.,' 28262.'

92.55639180243206,73.75701109570099,51350.7085344741,' 917.63,' 994.24,' 2741.2'

110.84770562373009,74.96591887661657,113512.1687561268,' 1983.9,' 2217.9,' 6032.4'

53.87266477705694,17.07077003114697,699293.9177060598,' 11225.,' 11787.,' 32676.'

87.58227723111297,11.384468020478504,423801.64135344024,' 6744.3,' 7191.2,' 19763.'

76.72178067985791,24.312588587071136,348712.7907887061,' 5620.5,' 5944.5,' 16383.'

73.07113198092493,19.075826689215805,695302.1938219175,' 11130.,' 11749.,' 32340.'

119.61005968425732,11.111807789492383,710145.4233070008,' 10627.,' 12371.,' 31410.'

102.28191515124068,53.10255733562428,325049.7100995176,' 5251.0,' 5720.7,' 15542.'

57.211076329268906,59.07161123388925,620521.3076214365,' 9893.3,' 10449.,' 28760.'

124.82003262894696,80.51637499327917,653751.4727780616,' 34078.,' 92936.,'1.60538E+05'

43.916931718031826,21.110893800556788,560813.4573565862,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

53.54851861080661,42.91417454059451,719851.590477325,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

112.24460551093152,68.50694501796384,372984.94513140776,' 5942.2,' 6646.4,' 17540.'

28.58380737437753,61.020423381196764,406732.68395558133,' 6507.9,' 6805.1,' 18956.'

60.00561016971735,77.15708433888804,23696.915722748505,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

36.48432393857899,25.740931399621857,11467.212666006555,' 183.45,' 192.61,' 540.86'

117.20251029552621,45.99218739902753,528976.7396623995,' 8138.0,' 9310.0,' 24125.'

29.610443023333463,3.410419610000992,182228.56775279186,' 2861.0,' 2915.9,' 8360.3'

79.91714247582556,5.356601608328116,427089.887742439,' 6798.2,' 7193.7,' 19812.'

122.3495409018468,8.189501439584468,608279.7008967075,' 33148.,' 89312.,'1.51274E+05'

56.25714709379347,24.711014469861254,195039.3614534372,' 3139.3,' 3273.7,' 9164.7'

25.02618060159886,36.855526023048775,664883.3032170412,' 10589.,' 11068.,' 30947.'

85.06426724691627,72.68706107810878,299725.1661302246,' 4816.4,' 5096.3,' 14159.'

85.59517390248486,15.991319273988855,271008.67281735176,' 4384.8,' 4646.1,' 12840.'

25.959931767620624,25.588606677897385,775445.898741071,' 12419.,' 13030.,' 36182.'

44.68406787705195,31.488285303783346,235120.09653257363,' 3760.7,' 3945.9,' 10945.'

57.39141043483214,17.878463840359288,773717.0453003759,' 12520.,' 13078.,' 36214.'

102.53302853748738,41.12099834914544,583422.3564677048,' 9243.4,' 10115.,' 26992.'

101.26200220327266,37.09717354497783,774922.770229428,' 12109.,' 13307.,' 35230.'

105.69594815753067,31.288984400772954,71606.01507892318,' 1309.4,' 1444.8,' 3955.1'

71.47902297600623,73.8989558379046,681553.7704273637,' 10910.,' 11537.,' 31819.'

54.69818993415275,41.939359697772765,613831.016827636,' 9814.8,' 10294.,' 28580.'

122.22393359145673,70.9484294676918,754722.0371862827,' 40150.,'1.09135E+05,'1.85320E+05'

48.72772894104365,89.90711335718566,617597.2192405321,' 9866.3,' 10348.,' 28688.'

57.29195812039063,80.80345941207644,695346.8204215146,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

25.458667894620916,6.192683014037709,559850.296952023,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

80.3841737463319,88.77777427294441,336621.5018853264,' 5376.6,' 5739.6,' 15772.'

87.13280797554998,26.460954133789365,454970.4322733962,' 7253.1,' 7743.0,' 21222.'

54.42263049703635,79.42194037574808,301008.8750628307,' 4833.3,' 5064.1,' 14088.'

40.97238670090954,14.37644286914668,538530.1862035117,' 8619.0,' 9079.7,' 25134.'

111.14334502317479,65.98516886953266,399558.81737899483,' 6283.0,' 7020.2,' 18644.'

125.30629578195952,42.33505526434202,359048.9603707355,' 19993.,' 54079.,' 92468.'

61.11186225233193,30.449475927041654,633825.4227074909,' 10195.,' 10604.,' 29579.'

123.4974530549749,25.821221870227813,410334.95620448067,' 22806.,' 62237.,'1.04835E+05'

116.50288016010073,8.237511641920342,86821.81402686912,' 1653.4,' 1845.2,' 4988.7'

96.9069244253563,5.425845302649322,568791.0433563405,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

56.533031273729335,26.014676537120653,108634.2532351765,' 1763.1,' 1850.3,' 5149.2'

45.6994168956046,88.5285594833195,406352.6321960431,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

79.99100353534469,27.26669476946035,775873.826924352,' 12289.,' 13076.,' 35620.'

102.87717709959773,85.872066799593,737174.6849733519,' 11470.,' 12716.,' 33701.'

36.68570367659571,20.4376397428387,375313.67668582784,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

48.66459390044845,26.717151816397433,105668.7423797066,' 1711.7,' 1796.2,' 4997.9'

71.46050504903259,11.16650154411429,601515.099588191,' 9708.6,' 10195.,' 28231.'

79.39513273868118,83.4762196991044,107671.92280910176,' 1774.7,' 1880.5,' 5220.9'

49.5036238674418,11.471841765890279,465424.37110604584,' 7470.3,' 7851.4,' 21784.'

111.47263205028246,49.816969964491875,594990.5584324116,' 9192.8,' 10296.,' 27036.'

28.776272520944925,64.56196007220426,402756.9506627004,' 6468.5,' 6807.3,' 18870.'

89.57129183241689,6.9504021803548675,574317.7859519734,' 9038.4,' 9709.6,' 26472.'

29.02526162669683,68.65081574450586,398710.1427886588,' 6380.7,' 6735.2,' 18606.'

86.96752686625754,53.45533991393112,798158.2207700554,' 12559.,' 13445.,' 36460.'

122.71379870717323,82.9937879403083,770484.1250160539,' 40395.,'1.10171E+05,'1.88272E+05'

103.75446545616663,54.84056621854446,155226.07743122734,' 2637.8,' 2870.4,' 7845.7'

112.75740157379822,57.169508975405066,297316.81987327465,' 4839.8,' 5407.9,' 14371.'

95.0311877324836,54.614216789315364,51957.263373599904,' 933.83,' 1016.6,' 2795.3'

98.78109116938991,9.42052456225437,795683.7474106927,' 12414.,' 13563.,' 36165.'

48.88354579816539,51.023644926795654,20566.50427063133,' 334.81,' 355.58,' 988.88'

42.84692518653815,55.97783372203361,668029.4271142377,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

123.38902119213563,56.51159764336897,157769.60694049962,' 10346.,' 27956.,' 47425.'

34.43454860268497,33.22917108244278,199868.8567039351,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

68.07618246475786,72.29526099917096,625629.8679118045,' 10090.,' 10625.,' 29385.'

108.87097434565057,61.39933498700987,66760.4239479586,' 1255.8,' 1392.5,' 3794.7'

104.47751531326385,48.74254012255905,687810.3547782975,' 10731.,' 11888.,' 31405.'

54.61274697239448,7.796143312432574,238965.301844264,' 3831.1,' 4022.2,' 11219.'

120.30617333082829,39.398718841297274,788180.8296402952,' 11766.,' 13812.,' 34667.'

83.80509195740456,85.69905995531451,575079.0333695002,' 9161.8,' 9744.5,' 26663.'

90.31959126049821,54.52554934194986,410751.4096166803,' 6608.4,' 7082.8,' 19319.'

75.20660416857388,11.764396002494461,747030.834560073,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

64.82249463594346,63.95309680217078,33655.70638415922,' 560.07,' 592.14,' 1660.2'

115.40768980100528,44.293617287650136,354440.72818281077,' 5708.6,' 6443.2,' 16871.'

106.90730851517831,19.152534823793914,478900.0781531463,' 7583.6,' 8374.8,' 22239.'

35.84322629297817,3.666172948624269,506155.3759917538,' 7971.5,' 8070.2,' 23207.'

81.58991955209882,78.1179111982809,272074.3023728533,' 4391.7,' 4648.6,' 12870.'

54.640631090061106,65.89856236514292,713523.1806228538,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

31.348189823686738,80.18620445870873,542076.8649355384,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

113.76899512937797,58.47280828992757,689649.8699653652,' 10497.,' 11903.,' 30855.'

46.8151890452566,6.796573425713008,84669.44944710348,' 1371.4,' 1436.8,' 4002.2'

38.45573347221409,46.989602069674646,419759.90625923965,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

119.09114551400438,20.0995557788244,454747.6060071824,' 7083.4,' 8109.3,' 20998.'

39.37834364061324,10.310276395920758,455416.87307054794,' 7307.9,' 7654.8,' 21303.'

74.01022850337618,22.56493454897835,730844.6840230935,' 11737.,' 12373.,' 34127.'

48.43984495938729,10.11869801098842,184187.48401959284,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

71.83305361242193,21.71813836235534,481979.2388405707,' 7752.4,' 8113.7,' 22516.'

30.872689079368367,56.431515127412005,623568.8740885392,' 9968.7,' 10496.,' 28996.'

102.34320105467103,37.67726158601252,142312.85377406972,' 2441.6,' 2655.4,' 7265.1'

51.93020548906644,60.10488385804204,555316.5971818868,' 8886.7,' 9335.5,' 25737.'

53.45270144033666,85.08852643903558,731725.7308271166,' 11515.,' 11712.,' 33395.'

25.278827957819313,36.96871963978423,753271.9584140352,' 12037.,' 12638.,' 35036.'

126.43159279909447,26.540348079621534,64510.708983813616,' 5061.7,' 13542.,'-18907.'

37.98182766656947,75.51288974843212,557017.7464723586,' 8927.9,' 9418.0,' 25853.'

93.41065545592467,12.0678129870239,513464.2269653963,' 8162.8,' 8760.1,' 23747.'

66.69178616091158,18.993689270180607,698410.8765556013,' 11274.,' 11792.,' 32747.'

116.7858546758432,41.07550963286959,154758.6228377566,' 2642.1,' 2832.6,' 7929.7'

96.85081801973084,5.184195971672126,487431.81832419994,' 7772.7,' 8427.2,' 22679.'

25.11550013983424,50.51336011796838,105588.54770331853,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

52.96491550015623,21.73713302630431,200174.90786021177,' 3234.7,' 3375.7,' 9426.5'

62.419131261458105,4.970569864774835,491703.9031903466,' 7781.3,' 8145.3,' 22639.'

56.373959945677456,83.77851526627995,231815.09308059962,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

123.84353533055068,78.00515417273681,48910.47087451303,' 4069.0,' 10834.,' 18162.'

105.67056792113264,41.613387227414194,444626.04057158413,' 7082.8,' 7794.2,' 20747.'

98.68798960264301,47.50890470113742,703304.4334977078,' 11016.,' 12033.,' 32127.'

126.23652527079308,44.33051502691175,392588.806027192,' 21595.,' 59137.,'1.02156E+05'

124.69864815020395,82.89267733808398,704882.4071661432,' 36199.,' 99147.,'1.70040E+05'

41.49804758878126,18.28636282819854,749113.0849477557,' 12054.,' 12542.,' 35013.'

51.21874515437419,30.40962976320225,671072.821478944,' 10793.,' 11338.,' 31407.'

42.53182162012074,79.88014893751858,744471.3663894461,' 11804.,' 12453.,' 34353.'

30.977022076034203,86.44009686267121,787546.7161150058,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

58.148993035713886,67.94354798436669,732096.9547355231,' 11716.,' 12278.,' 33983.'

40.077865660486495,87.78520238968814,501287.6022202009,' 7986.0,' 8420.0,' 23332.'

35.406732138876116,81.84343390946614,137823.4623021318,' 2222.3,' 2330.9,' 6488.9'

100.24086157883833,47.99341127310748,429354.36789270426,' 6843.6,' 7407.8,' 20055.'

66.9546988500273,38.175186966687946,292649.7649333071,' 4696.1,' 4934.2,' 13741.'

26.958724877429443,30.197203398844493,108240.48692381328,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

52.65813322023672,73.6229148979949,15106.853031283223,' 247.19,' 260.43,' 731.47'

74.46827743661112,10.687542650129139,453896.2067160773,' 7317.8,' 7755.3,' 21304.'

37.82833651257425,39.46451850850343,497655.5185276383,' 8001.2,' 8368.6,' 23295.'

116.8769339325105,48.468514009797964,790306.0892958032,' 11888.,' 13637.,' 35062.'

116.06235870009372,41.64380973012681,534719.1596297465,' 8306.9,' 9374.1,' 24479.'

34.07198081921219,31.690451435351328,630967.8708377546,' 10114.,' 10606.,' 29351.'

52.90977625656929,33.6595141212206,156439.82446062402,' 2507.3,' 2630.2,' 7324.8'

105.19574917605202,10.004425940571915,585606.0711498511,' 9101.3,' 10089.,' 26746.'

